,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
30,0635,0.04274095341749988,1.5832798178172494,45,262586,43.59083455940375,247817.8990715268,128,708001,126.59083455940376,693232.8990715267,51,287115,45.19170604097066,254511.90782404842,134,732530,128.19170604097064,699926.9078240483,0.21425882459237972,232.0,0.06320987654320988,0.06662111476197505,1.0268115282025012e-05,1.1287917415382864e-05,181.0,182.0,255.0,246.0,0.05151864667435602,0.0627686016828745,8.886150222832062e-06,1.0805291233721276e-05,189.0,181.0,252.0,245.0
31,0610,0.4865148947749984,4.321563753515972,25,140221,24.32470494775811,135529.88373526846,126,688264,125.32470494775812,683572.8837352685,28,156883,25.05969136504466,139545.45094997145,129,704926,126.05969136504469,687588.4509499714,0.32735890271574597,104.0,0.2016,0.21180759482773465,3.5004907482159065e-05,3.7214714800802756e-05,30.0,32.0,57.0,54.0,0.16454081632653061,0.20073578636242864,2.8641236141973396e-05,3.530995845144786e-05,29.0,33.0,59.0,56.0
32,0626,0.3167456853074994,4.664221953657952,27,122761,25.33020355327925,113578.71980355337,149,715887,147.33020355327923,706704.7198035533,35,154436,26.819262631416716,120072.18712462945,157,747562,148.81926263141673,713198.1871246294,0.1829625287786349,282.0,0.20438957475994513,0.22962249381907432,4.7503284730472356e-05,5.478277825683243e-05,29.0,25.0,33.0,30.0,0.12816326530612246,0.20690237790290458,3.134369034410991e-05,4.946811796250264e-05,51.0,27.0,47.0,31.0
33,0605,0.4959983514425019,6.159437082455762,34,165444,30.088356597085923,145452.6585237693,164,710543,160.08835659708592,690551.6585237694,39,197369,31.342281033137784,152512.9786070124,169,742468,161.34228103313782,697611.9786070125,0.16428883514904516,310.0,0.14186851211072665,0.17683279493599213,2.595902173289213e-05,3.2640202589208104e-05,58.5,45.0,85.0,69.0,0.1111111111111111,0.16424304639850282,1.9059866706395768e-05,2.999164750826379e-05,67.5,45.0,98.0,70.0
34,0631,0.055831449971500316,2.8919326448193328,55,294619,50.685974039814475,271850.5553527804,131,705732,126.6859740398145,682963.5553527806,66,369583,54.33324677494795,298775.3593438876,142,780696,130.33324677494792,709888.3593438878,0.08389043057333248,407.0,0.04330578512396694,0.04931203681532035,8.130519727609252e-06,9.241385354546331e-06,275.0,258.0,302.0,288.0,0.032598714416896234,0.04414930777942376,5.715549381716901e-06,7.952441809380245e-06,300.0,270.0,332.0,306.0
35,0629,0.02349099864699973,1.183235056333521,41,150798,38.87277255639592,142135.1101565646,175,697695,172.87277255639592,689032.1101565647,50,181475,41.66341680563486,152924.71866762152,184,728372,175.66341680563488,699821.7186676217,0.21084790363065797,237.0,0.1041046995835812,0.11440251255883786,3.068134876005454e-05,3.410646591181463e-05,90.0,86.0,68.0,63.0,0.0736,0.10119791366390382,2.211666461484763e-05,2.9924853715663382e-05,118.0,91.0,83.0,71.0
36,0641,0.08034386107500052,2.3603691203435906,29,175248,26.23321191529662,155337.673078994,140,696335,137.23321191529658,676424.673078994,42,243206,29.52042984237957,172365.21450081258,153,764293,140.52042984237957,693452.2145008125,0.18121857628196122,289.0,0.16646848989298454,0.19941429751088083,2.2673161635262888e-05,2.8032759423873052e-05,46.0,37.0,99.0,83.0,0.08673469387755102,0.16124791799781316,1.2921451804373057e-05,2.3340883505916976e-05,92.0,48.0,162.0,95.0
37,0627,0.17821709691750026,3.1637475576100007,56,230618,53.026670082993604,218609.81890859173,163,706043,160.02667008299363,694034.8189085915,67,273644,56.00349408915444,230825.87186151269,174,749069,163.0034940891545,706250.8718615125,0.22374615618192586,209.0,0.05197704081632653,0.05691197501232228,1.3275312363721024e-05,1.4522518221931875e-05,231.0,224.0,195.0,190.0,0.03876141679661395,0.05197166931322977,1.000345364653543e-05,1.3255314234503731e-05,266.0,229.0,227.0,197.0
38,0630,0.034931979434500285,1.5280858925292824,58,220018,54.47612882556747,206164.8003477317,175,705503,171.47612882556749,691649.8003477316,67,260440,56.54339026156287,215455.69861137046,184,745925,173.54339026156288,700940.6986113706,0.1879912030946794,274.0,0.05202140309155767,0.05778181693836549,1.4574123310358802e-05,1.6272610163311074e-05,230.0,217.0,174.0,169.0,0.04098908442860325,0.054280568575462,1.0997140904063186e-05,1.5099595267383888e-05,247.0,218.0,194.0,172.0
39,0634,0.012133765503000136,0.7610407241379638,53,177721,52.28872180401394,175031.55900358545,200,699931,199.2887218040139,697241.5590035855,57,191498,53.65535918665154,179928.12212147363,204,713708,200.6553591866515,702138.1221214737,0.2632629039944598,161.0,0.0711997152011392,0.07288978520054148,2.2160406996473827e-05,2.275886203700918e-05,152.0,160.0,101.0,109.0,0.06278855032317636,0.06969867956263687,1.9462206654144434e-05,2.1688247405776783e-05,149.0,158.0,96.0,106.0
40,0607,0.14811795920049978,2.021702688903966,52,246535,49.669942313625725,236047.47855998875,156,698853,153.66994231362568,688365.4785599886,58,281511,50.98190374592058,244236.0008483416,162,733829,154.98190374592053,696554.0008483416,0.4553894931135876,26.0,0.057692307692307696,0.06228760281175222,1.1498168435474157e-05,1.2354362807360276e-05,203.0,193.0,227.0,228.0,0.048156956004756245,0.05962781480515273,9.259853835608577e-06,1.167711159722879e-05,209.0,193.0,243.0,226.0
41,0624,2.1225953151605053,12.078981477266721,13,40506,12.565082172880821,39902.725872407376,148,701074,147.56508217288078,700470.7258724073,16,52731,13.128312932566864,42310.14570774928,151,713299,148.12831293256684,702878.1457077492,0.1828169397346213,284.0,0.8757396449704142,0.9346584523243273,0.0004272923764807223,0.00043993129861987304,1.0,1.0,1.0,1.0,0.58984375,0.8594492484660609,0.0002565308500640386,0.00039263679704032553,1.0,1.0,1.0,1.0
42,0622,0.3044812314315009,4.719326187101474,48,240400,45.47022668954425,228167.25177294647,144,711176,141.47022668954426,698943.2517729464,52,263932,46.727995594554244,235921.61251486355,148,734708,142.72799559455422,706697.6125148635,0.17179495266935704,301.0,0.0625,0.0684243705142526,1.2305752198914179e-05,1.3425649138270368e-05,182.0,175.0,213.0,202.0,0.05473372781065089,0.06536644440307644,1.0547041899432328e-05,1.2696913714614953e-05,173.0,172.0,209.0,206.0
43,0621,1.7476752405984937,10.722318740836329,54,312525,52.263632494323524,303685.4898310268,119,695451,117.2636324943235,686611.4898310265,59,338247,53.55625453494128,310717.7874178901,124,721173,118.55625453494127,693643.78741789,0.19102630314842403,271.0,0.04080932784636488,0.04293032344996116,7.120278949798247e-06,7.444970534490966e-06,284.0,291.0,331.0,334.0,0.03562194771617351,0.04133368035153706,6.303351879912402e-06,7.184627719330926e-06,283.0,286.0,319.0,330.0
44,0632,0.03195253737450015,1.8124070669436123,50,221081,46.626434244893034,206259.63251986718,153,705132,149.62643424489306,690310.632519867,57,253797,48.78645046004196,216236.08372497858,160,737848,151.78645046004195,700287.0837249784,0.12223729244088184,372.0,0.0612,0.06882463521686374,1.4426719353412163e-05,1.6226172302384373e-05,186.0,173.0,178.0,170.0,0.04924592182209911,0.06377266442230871,1.1454969468405093e-05,1.4976825915815277e-05,201.0,178.0,182.0,174.0
45,0625,0.43326154165700204,5.007195985235798,44,182558,42.38984388693504,174105.70059180993,157,689199,155.389843886935,680746.70059181,53,220599,44.495811066966695,183256.63981228467,166,727240,157.49581106696672,689897.6398122847,0.21715549532951256,227.0,0.08109504132231404,0.08647667764418103,2.0679636480522732e-05,2.2457404573652325e-05,131.5,132.0,114.0,110.0,0.05909576361694553,0.0795482724219076,1.4944131461625238e-05,2.0543064087770236e-05,157.0,137.0,139.0,113.0
46,0636,1.509598814392996,7.58083630743678,22,107049,20.928801837379165,100249.49531692805,167,682675,165.92880183737915,675875.495316928,27,134243,22.334918223449286,108076.80239877816,172,709869,167.33491822344928,683702.8023987783,0.3300936515965094,97.0,0.3450413223140496,0.3788201269950888,5.9572903790401946e-05,6.725155195941577e-05,8.0,6.0,21.0,20.0,0.23593964334705075,0.3354423117548626,3.9390810141035156e-05,5.8533215963058665e-05,12.0,7.0,32.0,20.0
47,0642,0.24003190050499865,5.227632362919669,47,265712,41.828913827217825,238966.63668126558,133,737217,127.82891382721785,710471.6366812654,61,357497,46.0153397941067,268161.6034858653,147,829002,132.01533979410672,739666.6034858655,0.11037450070023826,385.0,0.06020823902218198,0.07305937016942089,1.0441743117665995e-05,1.2441484488648629e-05,193.0,159.0,250.0,222.0,0.039505509271701156,0.06234751252678518,6.486505264769246e-06,1.0285912433100227e-05,255.0,182.0,315.0,254.0
48,0652,0.09519961217049956,3.1674362048388627,38,165683,35.81914641807699,156214.83342749506,152,676330,149.819146418077,666861.833427495,54,258189,40.62417530427467,185499.2520765974,168,768836,154.6241753042747,696146.2520765974,0.11924201054273177,379.0,0.10526315789473684,0.11677149861632681,2.4637846920041142e-05,2.7326960055633664e-05,87.0,82.0,93.0,88.0,0.05761316872427984,0.09369324507619016,1.1533423508508129e-05,2.023094472546331e-05,164.0,105.0,180.0,115.0
49,0616,0.7575949358584969,6.105907424125933,42,197368,41.400092762000796,195232.5535654586,139,704810,138.40009276200078,702674.5535654589,46,215484,42.05294939285739,198451.17844235027,143,722926,139.05294939285739,705893.1784423506,0.25535625252469946,176.0,0.07879818594104308,0.08074836784862453,1.8093333020360763e-05,1.843528079828858e-05,137.0,142.0,135.0,144.0,0.06758034026465029,0.07862982042976221,1.5569109998263485e-05,1.7923863202622294e-05,135.0,138.0,134.0,138.0
50,0609,0.3467503722885001,3.5630879389632506,26,144926,23.90841417508049,132031.61324563232,140,708571,137.90841417508048,695676.6132456323,30,166953,25.01017085287655,138384.62510216224,144,730598,139.01017085287654,702029.6251021621,0.3432208937075387,90.0,0.20710059171597633,0.24126216634400763,3.373578050475615e-05,3.990722634113681e-05,28.0,20.0,59.0,52.0,0.16,0.22223541068824576,2.6211388306238106e-05,3.665892761117553e-05,30.0,22.0,69.0,51.0
