,geoid,carea,cperim,cpolsbypop,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
66,0625,0.4328476647564993,4.646796460100326,0.2519054961373742,52,107327,49.36630708409989,100956.86542535236,335,698436,332.3663070840998,692065.8654253525,64,131135,52.8987641510796,107699.30969276244,347,722244,335.8987641510795,698808.3096927628
67,0617,0.05120163456483124,1.2816442504887364,0.3917046277223827,60,104002,54.78432978241097,94093.0040846994,404,705427,398.7843297824108,695518.0040846997,74,126087,58.03902769396642,99442.00322984283,418,727512,402.0390276939663,700867.0032298431
68,0650,0.7005459458124982,5.207142244869918,0.3246740698048969,54,120192,48.637305047752406,108921.52254230932,355,673384,349.63730504775253,662113.522542309,82,185459,56.13138384616378,126715.7573753694,383,738651,357.1313838461639,679907.7573753691
69,0607,0.14781523453999806,1.8122061843146684,0.565605787339413,62,111485,58.772503341931845,104843.69594757717,435,702049,431.77250334193167,695407.6959475771,79,142278,62.87714348501624,111371.28158877355,452,732842,435.8771434850162,701935.2815887735
70,0636,1.5080598463519843,7.2049653073399345,0.36506033888809786,28,52865,25.93530434489057,49265.76586337921,340,691390,337.93530434489065,687790.7658633791,35,70186,27.80393286901477,53536.54979158568,347,708711,339.80393286901483,692061.5497915857
71,0603,1.7133812620414957,10.709232951742466,0.1877358208136964,62,85785,58.690246605673494,80424.20289180543,481,708564,477.6902466056735,703203.2028918052,82,116191,64.2191688367758,87909.9514724996,501,738970,483.2191688367758,710688.9514724994
72,0602,3.5794704922429097,14.961241528055632,0.2009524856548333,91,119696,82.5667382260398,108778.89865140537,543,690497,534.56673822604,679579.8986514054,104,138523,86.44539781969847,114525.48684286307,556,709324,538.4453978196985,685326.4868428631
73,0621,1.7491481319050024,10.010915223606489,0.21932537843081693,84,156184,80.48108743302177,148921.7946886272,390,703177,386.4810874330218,695914.7946886272,95,173994,83.3538250089608,153650.33871153722,401,720987,389.3538250089608,700643.3387115372
74,0802,2.0876782071134343,9.546270083553004,0.28787634971041637,77,123319,72.36531521571507,116273.44241219648,507,728309,502.3653152157149,721263.4424121965,90,141245,75.45344301641592,120233.1685136899,520,746235,505.4534430164158,725223.16851369
75,0806,0.1313059194679995,3.3896757097622547,0.14360774631209317,82,136800,74.77079524682827,123415.47504892615,460,707881,452.7619310715442,694494.6313004675,101,176936,80.60267018115664,135701.83062513414,479,748017,458.59380600587264,706780.9868766755
76,0807,0.09603097263699964,2.3488586303631935,0.21872953708562853,64,102168,59.06507379490491,93868.62985894608,494,719303,489.06507379490495,711003.6298589461,86,131936,64.40118908967706,101393.5173674416,516,749071,494.40118908967713,718528.5173674419
77,0804,10.319502504208085,18.3238843460922,0.38621891619128235,65,100080,62.232282036849135,94719.90633988354,508,726304,505.2322820368492,720943.9063398838,73,116965,64.78228717304997,100120.32630280148,516,743189,507.78228717305,726344.3263028017
78,0803,13.395132460632338,21.266440989758685,0.3721921815683868,55,67694,54.567815961540774,67106.39556471334,549,716550,548.5678159615409,715962.3955647134,58,74652,55.04778280751873,68229.63233271052,552,723508,549.0477828075187,717085.6323327107
79,0805,1.9575317952244988,7.717107894809693,0.4130565794514448,35,55614,34.883853895583584,55419.825767155045,439,719205,438.8838538955836,719010.8257671552,36,57140,35.14615593470172,55820.09867884932,440,720731,439.1461559347017,719411.0986788494
80,0801,0.05206921031200007,2.17512198333604,0.13830045845772068,94,149353,87.69474743413444,139869.92111831886,575,711644,568.6947474341342,702160.921118319,113,178406,92.39082200755077,146584.32662216894,594,740697,573.3908220075507,708875.3266221691
81,0905,0.3587576797375725,4.2613763087392345,0.2482625983316419,118,179816,115.62002467879843,176295.51666420363,504,711343,501.6200246787983,707822.5166642036,123,188588,116.78410891553301,178437.7038856266,509,720115,502.78410891553284,709964.7038856265
82,0901,0.19529402039958202,3.5948805823122627,0.18990214649740805,93,150092,91.36614103482073,147416.8737217282,534,715354,532.3661410348207,712678.8737217281,98,158430,92.80628647377891,149883.90036708323,539,723692,533.8062864737789,715145.9003670835
83,0904,0.1323343488447461,2.3638324222539997,0.29761106811948185,83,121695,75.24304265546519,112730.52585828847,508,702838,500.24304265546516,693873.5258582886,94,139629,78.16482664518833,117181.42635893427,519,720772,503.1648266451882,698324.4263589344
84,0902,0.5732374684499715,4.122168498267601,0.42392883072617427,93,139404,86.7167346021122,131551.61980476606,490,711232,483.71673460211196,703379.6198047664,99,144849,88.52758829407345,133266.1605976426,496,716677,485.52758829407327,705094.1605976428
85,0903,0.13553742845612998,2.533206789003281,0.2654164395660718,84,122313,74.97147758226376,110374.93373297906,524,709471,514.9714775822637,697532.9337329792,101,142253,79.76617867788828,115706.2450937069,541,729411,519.7661786778883,702864.2450937071
86,1000,0.5456544906067314,4.311816004036432,0.3688137954453323,55,80183,51.482043692328425,76394.3729226838,569,897489,565.4820436923284,893700.3729226837,58,80628,52.36060421988754,76534.54677942222,572,897934,566.3606042198875,893840.5467794223
87,1198,0.018377138038502012,0.6478480986835229,0.5502263244471857,34,43131,33.3360067044834,42311.440655819235,450,601723,449.33600670448334,600903.440655819,34,43131,33.3360067044834,42311.440655819235,450,601723,449.33600670448334,600903.440655819
88,1213,0.05402714776369954,1.8336971070997985,0.20191412670360664,53,59865,41.21246487740955,47688.36088081105,510,660775,498.2124648774095,648598.360880811,89,101261,53.58745265709068,61316.77791894704,546,702171,510.5874526570908,662226.7779189468
89,1212,0.22041623669994465,2.5143619960492374,0.4381248025154595,79,128923,72.64550704114316,120223.9874723054,444,685471,437.6455070411433,676771.9874723054,95,152600,76.93416641853433,125823.06763555971,460,709148,441.93416641853446,682371.06763556
90,1216,0.2309786016425521,2.6465531117988017,0.41440060794839767,36,63084,31.446122676318826,58450.97500878216,445,686992,440.4461226763188,682358.9750087822,47,74354,34.80439529643153,61851.763288883165,456,698262,443.80439529643166,685759.7632888833
91,1208,0.4936169823438145,3.9752508479017448,0.3925282146235413,51,108354,43.420222171063976,92759.77027230326,404,707881,396.420222171064,692286.7702723029,62,121799,47.85665761071017,98224.7939085505,415,721326,400.8566576107102,697751.7939085503
92,1207,0.13756577925549926,2.5096002483239657,0.27448029974030336,53,146628,47.62969585245718,134360.01252979794,347,684717,341.6296958524572,672449.0125297977,71,187334,51.62730438768056,143641.07961889307,365,725423,345.62730438768045,681730.079618893
93,1222,0.04385755768277925,2.490275672434649,0.08887087483451964,136,195928,119.11880158872792,171664.202587976,516,694588,499.1188015887277,670324.2025879759,182,257616,132.4505224440389,187916.9449393488,562,756276,512.4505224440386,686576.9449393488
94,1217,1.6484535397850106,7.565466513540052,0.36192213802740125,110,164869,102.01372140258222,153697.31377550768,472,691392,464.0137214025822,680220.3137755075,125,193363,105.68888846851816,161474.4521515438,487,719886,467.6888884685182,687997.4521515437
95,1218,0.40034816816305824,3.2377000640638784,0.47992622489623066,50,75996,45.896808440059395,69546.479048362,401,685542,396.8968084400595,679092.479048362,69,108737,51.791476445111954,78676.52038243247,420,718283,402.791476445112,688222.5203824324
96,1225,0.7691984618243612,5.468063924299363,0.3232816879723243,75,168095,69.20081253867913,155467.81583243574,320,694719,314.2008125386792,682091.8158324355,88,190472,73.00942073601618,161775.50276888924,333,717096,318.00942073601624,688399.5027688892
97,1220,0.6325224749144991,5.812793022584442,0.23524267388210393,106,183303,92.55493258706171,162186.1466451219,385,683831,371.554932587062,662714.1466451222,154,262777,106.09703867766164,185720.79792156935,433,763305,385.0970386776619,686248.7979215697
98,1214,0.06964602561476696,2.416102155321925,0.14992553826891405,113,166264,101.12625222683182,151895.2931816608,590,691318,578.1262522268318,676949.2931816609,131,186163,106.31375369407209,157436.5688102965,608,711217,583.3137536940721,682490.5688102965
99,1209,0.4537618928180017,3.7119224694257764,0.4138472671371936,43,173429,38.54859696218085,157447.834699135,173,681034,168.54859696218088,665052.834699135,53,214736,40.69216918736787,168138.66065647305,183,722341,170.69216918736788,675743.6606564731
100,1215,0.20754540808999908,2.780091734353276,0.33744635401577394,63,109076,59.57288309092221,102361.54173906648,426,697224,422.5728830909222,690509.5417390666,83,140920,64.18218987524463,109712.21921682404,446,729068,427.1821898752446,697860.2192168239
101,1201,1.0799796253511265,5.854646946596103,0.3959351004113198,48,59293,45.59931675093303,57287.07512303168,433,695269,430.59931675093316,693263.0751230315,53,62656,46.99252470584393,58183.62703700898,438,698632,431.99252470584395,694159.627037009
102,1206,0.6790111267925791,5.634162475669447,0.2687992306559537,91,138013,75.0145096292771,117970.60237216359,397,694495,381.01450962927686,674452.6023721633,101,153336,77.74760830346708,122353.85284279553,407,709818,383.74760830346685,678835.8528427952
103,1210,0.33491437474349905,4.04219011518416,0.257578838643776,81,219385,75.32588539968295,206952.6304262029,313,695222,307.3258853996829,682789.6304262029,101,263282,81.20605529844434,219041.93910071108,333,739119,313.20605529844426,694878.9391007114
104,1226,0.5455550011606295,7.813289428543857,0.11230021324125097,46,64947,40.898555735893886,58651.63666799643,382,650068,376.89855573589386,643772.6366679964,91,122289,52.53821196515826,72743.00914830997,427,707410,388.5382119651583,657864.00914831
105,1204,0.4810498554911332,5.846596872495769,0.17684535318079492,109,198254,96.254009220502,180725.14448890398,356,695083,343.25400922050204,677554.1444889038,142,250643,106.88504540158243,196926.20421109526,389,747472,353.8850454015825,693755.2042110952
106,1221,0.061878570228000376,1.6359545790325456,0.2905411498631741,79,145237,73.24352208057078,135382.20355792242,386,699887,380.2435220805709,690032.2035579223,89,162578,76.52208427660085,140812.0648467134,396,717228,383.52208427660094,695462.0648467132
107,1224,0.028147620796499673,1.0235678286499326,0.3376123314332505,70,132910,64.73933568281471,123226.27640698195,443,695011,437.7393356828146,685327.2764069819,98,168335,72.21794579599849,132870.14012535644,471,730436,445.21794579599833,694971.1401253565
108,1223,0.043385958041835065,1.6474992070159609,0.2008670158001854,79,139733,71.44156194729464,130093.78220130574,419,674234,411.4415619472949,664594.7822013055,108,181771,80.53267154663143,142912.06146856476,448,716272,420.5326715466317,677413.0614685646
