,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,geoid,c_area,c_perim,perim (g) 0.5,w_perim (g) 0.5,pro_perim (g) 0.5,pro_w_perim (g) 0.5,area (g) 0.5,w_area (g) 0.5,pro_area (g) 0.5,pro_w_area (g) 0.5,perim (g) 0.1,w_perim (g) 0.1,pro_perim (g) 0.1,pro_w_perim (g) 0.1,area (g) 0.1,w_area (g) 0.1,pro_area (g) 0.1,pro_w_area (g) 0.1,c_a/p^2,rank_c_a/p^2,a/p^2 (g) 0.5,pro_a/p^2 (g) 0.5,w_a/p^2 (g) 0.5,pro_w_a/p^2 (g) 0.5,rank_a/p^2 (g) 0.5,rank_pro_a/p^2 (g) 0.5,rank_w_a/p^2 (g) 0.5,rank_pro_w_a/p^2 (g) 0.5,a/p^2 (g) 0.1,pro_a/p^2 (g) 0.1,w_a/p^2 (g) 0.1,pro_w_a/p^2 (g) 0.1,rank_a/p^2 (g) 0.1,rank_pro_a/p^2 (g) 0.1,rank_w_a/p^2 (g) 0.1,rank_pro_w_a/p^2 (g) 0.1
51,51,51,51,51,51,51,51,51,0616,0.7575949358584969,6.105907424125933,66,121557,64.8666086229853,120282.12731146967,415,703467,413.86660862298515,702192.1273114696,70,130811,66.03947283473225,123237.82032927613,419,712721,415.0394728347322,705147.8203292763,0.25535625252469946,176.0,0.09527089072543618,0.09835988291344276,4.760842155317146e-05,4.8534857086220504e-05,110.0,111.0,150.0,155.0,0.08551020408163265,0.09516608582014527,4.165153621208701e-05,4.642930158876305e-05,106.0,112.0,150.0,155.0
52,52,52,52,52,52,52,52,52,0635,0.04274095341749988,1.5832798178172494,75,163367,73.6982269312864,159932.6996559314,364,702054,362.6982269312864,698619.6996559313,83,185737,75.71006027772914,166119.41836301467,372,724424,364.7100602777291,704806.4183630146,0.2142588245923797,232.0,0.06471111111111111,0.06677768412612423,2.6305214666858724e-05,2.7312804199433106e-05,180.0,182.0,271.0,275.0,0.0539991290463057,0.06362686997012276,2.0998872506055325e-05,2.554047951039687e-05,194.0,183.0,284.0,274.0
53,53,53,53,53,53,53,53,53,0628,0.0556096273754999,2.0373342136642605,98,125983,94.41558645476341,121967.42823934699,514,701772,510.4155864547634,697756.4282393471,112,144746,98.07535673152347,127784.49585550088,528,720535,514.0753567315234,703573.4958555009,0.16835859470130202,302.0,0.05351936693044565,0.05725804792866222,4.421525607072298e-05,4.690467305943658e-05,223.0,218.0,162.0,160.0,0.04209183673469388,0.0534449890729939,3.439077315555373e-05,4.3087683215274106e-05,241.0,223.0,177.0,166.0
54,54,54,54,54,54,54,54,54,0647,0.1680318085075002,3.595584367570547,101,160465,93.77219893136323,145033.77865931438,486,709968,478.7721989313632,694536.7786593143,114,184095,97.8882200916982,152953.56732936113,499,733598,482.8882200916981,702456.5673293611,0.16332865982325304,311.0,0.047642388001176365,0.05444784854357205,2.7572626223703423e-05,3.301846840916174e-05,243.0,232.0,257.0,235.0,0.0383964296706679,0.050394802498560175,2.1645825454529034e-05,3.0026191919978303e-05,260.0,236.0,278.0,242.0
55,55,55,55,55,55,55,55,55,0638,0.02599836237950021,1.3284663801785959,103,168356,100.4113121190498,162622.587910357,471,698364,468.41131211904985,692630.587910357,123,211370,106.21130107571359,174977.8130974529,491,741378,474.21130107571366,704985.813097453,0.185120587862054,280.0,0.04439626732019983,0.0464581690840126,2.4639089004748568e-05,2.619026730537866e-05,267.0,264.0,284.0,283.0,0.0324542269812942,0.04203687678026869,1.6594073127138148e-05,2.302578307084357e-05,291.0,275.0,327.0,295.0
56,56,56,56,56,56,56,56,56,0614,0.15297245695999998,2.6954824995540907,57,84550,52.949408647139634,78872.53879222918,455,705029,450.9494086471396,699351.538792229,67,96792,55.85136909705242,82564.44322502606,465,717271,453.8513690970523,703043.4432250261,0.26457577268313953,159.0,0.14004309018159433,0.1608442697987881,9.862335158023431e-05,0.00011242008105527971,64.0,59.0,68.0,60.0,0.10358654488750277,0.14549430784445316,7.656042661542017e-05,0.00010313261959985416,81.0,62.0,69.0,65.0
57,57,57,57,57,57,57,57,57,0618,0.21648438405950016,3.4659188784939228,84,127153,80.32063462410447,122073.93040257793,476,698914,472.3206346241045,693834.9304025777,114,169314,88.7279712898761,133631.55125277414,506,741075,480.7279712898761,705392.5512527742,0.22646424881463176,203.0,0.06746031746031746,0.07321206504228571,4.322853498274692e-05,4.6559714081556546e-05,170.0,159.0,165.0,161.0,0.03893505694059711,0.061063021328974634,2.585094494978541e-05,3.950143287383197e-05,257.0,192.0,245.0,180.0
58,58,58,58,58,58,58,58,58,0605,0.4959983514425019,6.159437082455763,61,86216,54.88167049601358,77723.65895013392,518,705406,511.8816704960137,696913.658950134,69,98971,57.36548604713085,82444.4937533465,526,718161,514.3654860471308,701634.4937533468,0.16428883514904516,310.0,0.13920988981456595,0.16994756035350286,9.489938755109198e-05,0.00011536458325677974,69.0,52.0,70.0,57.0,0.1104809913883638,0.15630413395053044,7.331720495164401e-05,0.00010322564863070728,74.0,55.0,73.0,64.0
59,59,59,59,59,59,59,59,59,0648,0.06412915314299983,1.754660619211904,70,130031,66.170905325471,119035.68730861695,469,715098,465.17090532547104,704102.6873086168,82,149534,69.55168494513251,124672.22079490845,481,734601,468.55168494513254,709739.2207949085,0.2617454317884445,167.0,0.09571428571428572,0.10623763407919933,4.229331805991471e-05,4.969144592743274e-05,108.0,106.0,168.0,151.0,0.0715348007138608,0.09685949330058743,3.285274129167503e-05,4.566247148844276e-05,132.0,109.0,187.0,158.0
60,60,60,60,60,60,60,60,60,0627,0.17821709691750026,3.1637475576100007,96,144388,91.8096665805568,137204.7730914752,500,707863,495.8096665805569,700679.773091475,109,163236,95.6088603134844,142698.8125731278,513,726711,499.60886031348457,706173.8125731277,0.22374615618192584,209.0,0.054253472222222224,0.058821780929136015,3.3953692470289394e-05,3.7220408977272275e-05,219.0,213.0,217.0,209.0,0.04317818365457453,0.054655497166718116,2.7272807418501568e-05,3.4679345285759726e-05,237.0,220.0,231.0,213.0
61,61,61,61,61,61,61,61,61,0640,0.01474467874749995,0.9264337251846716,110,189714,107.37634296818639,186088.43048488683,446,701358,443.37634296818635,697732.430484887,119,207696,109.3447309783182,190225.34859463395,455,719340,445.3447309783181,701869.348594634,0.21588201645041388,229.0,0.03685950413223142,0.03845521994536566,1.94868208794787e-05,2.014884534850484e-05,300.0,299.0,324.0,330.0,0.032130499258526936,0.037247797498709344,1.667546470248681e-05,1.9396327099458497e-05,294.0,299.0,325.0,325.0
62,62,62,62,62,62,62,62,62,0643,0.01823959835999995,0.8707311096431845,90,143858,87.38460068148939,138482.46038299846,474,706007,471.3846006814894,700631.4603829983,95,148806,88.52075806155119,139588.13615809858,479,710955,472.52075806155113,701737.1361580986,0.3023131317428685,124.0,0.058518518518518525,0.061731322160878566,3.4114653983479234e-05,3.653424128044068e-05,202.0,200.0,214.0,212.0,0.053074792243767314,0.06030185098918619,3.2107110846765885e-05,3.601450444685681e-05,198.0,197.0,194.0,205.0
63,63,63,63,63,63,63,63,63,0644,0.026528505456000148,1.193133586359599,91,143789,89.04098878169184,140940.78797135665,468,702899,466.04098878169196,700050.7879713564,96,147899,90.38569210471205,142036.67310968632,473,707009,467.38569210471206,701146.6731096861,0.2341771441913029,195.0,0.0565149136577708,0.05878197406335699,3.399707855351108e-05,3.524164388380484e-05,211.0,214.0,216.0,221.0,0.051323784722222224,0.057210538765071726,3.232172025359904e-05,3.475424792728418e-05,202.0,209.0,191.0,211.0
64,64,64,64,64,64,64,64,64,0604,3.4980616859765177,12.301713460889633,79,128100,77.82518179082932,126786.14831285512,479,699829,477.82518179082916,698515.148312855,84,138210,79.4462466077579,130071.45466642741,484,709939,479.4462466077578,701800.4546664272,0.29047322987568425,131.0,0.07675052074987983,0.07889123342053686,4.264750959955782e-05,4.345424533536004e-05,138.0,141.0,167.0,171.0,0.06859410430839002,0.07596143404128848,3.7165681479463186e-05,4.148104137517284e-05,139.0,141.0,165.0,171.0
65,65,65,65,65,65,65,65,65,0645,0.08374946985500008,1.7992666212926134,56,109451,52.57340301276015,103156.61831910023,426,686652,422.57340301276014,680357.6183191002,68,146499,56.02871203782304,115700.26940270519,438,723700,426.0287120378231,692901.2694027052,0.32508795908064825,106.0,0.13584183673469388,0.1528867963192523,5.731881742309682e-05,6.393564618482068e-05,74.0,64.0,126.0,116.0,0.09472318339100344,0.13571179374942746,3.3720130925911364e-05,5.1760995050203224e-05,91.0,74.0,179.0,134.0
66,66,66,66,66,66,66,66,66,0652,0.09519961217049956,3.1674362048388627,56,111350,53.42071821753828,105522.73584262632,438,692798,435.42071821753837,686970.7358426264,72,158486,57.76767389501644,119992.24947895705,454,739934,439.76767389501646,701440.2494789573,0.11924201054273174,379.0,0.13966836734693874,0.1525772013535371,5.5876112429224633e-05,6.169445784455821e-05,66.0,65.0,128.0,121.0,0.08757716049382716,0.13178122542522552,2.9458537002591088e-05,4.871742132279603e-05,103.0,75.0,217.0,149.0
67,67,67,67,67,67,67,67,67,0630,0.03493197943450028,1.5280858925292824,92,144123,88.17996620071544,137384.98270706437,429,703494,425.1799662007154,696755.9827070645,99,158482,90.69930048552229,142532.68022420208,436,717853,427.6993004855223,701903.6802242021,0.1879912030946794,274.0,0.05068525519848771,0.05468055790525502,3.3868332166634444e-05,3.691494108684281e-05,235.0,228.0,219.0,210.0,0.04448525660646873,0.051991298565500665,2.858088241518396e-05,3.4550044883184164e-05,227.0,228.0,221.0,217.0
68,68,68,68,68,68,68,68,68,0615,0.16563224527950007,2.6910493941432985,37,80477,34.89498599381809,75676.2457003196,396,695315,393.89498599381807,690514.2457003195,48,106564,37.75403250178629,82163.63392617618,407,721402,396.7540325017862,697001.6339261761,0.2874163134065824,133.0,0.2892622352081812,0.32348518521215924,0.00010735889714181701,0.00012057394916182828,16.0,13.0,56.0,51.0,0.17664930555555555,0.2783522003889038,6.352670270742735e-05,0.00010324630506868436,38.0,18.0,88.0,63.0
69,69,69,69,69,69,69,69,69,0620,1.4259837222410041,6.7224297253019545,32,49899,29.191305012498265,45531.60516604086,446,706214,443.19130501249816,701846.6051660407,34,52701,29.54995065350621,46016.852239153064,448,709016,443.5499506535062,702331.852239153,0.39652620195185145,57.0,0.435546875,0.5200968336496816,0.0002836303091237466,0.00033854490429564404,5.0,5.0,7.0,6.0,0.3875432525951557,0.5079594161191989,0.0002552809008557871,0.0003316718015563243,6.0,5.0,7.0,5.0
70,70,70,70,70,70,70,70,70,0607,0.14811795920049978,2.0217026889039658,83,144322,79.97975971687752,137673.78754892948,436,703689,432.9797597168776,697040.7875489296,93,160059,82.58941605036792,141241.14279926816,446,719426,435.5894160503679,700608.1427992682,0.4553894931135876,26.0,0.06328930178545507,0.06768733339283431,3.3784359123016807e-05,3.6775253133497825e-05,184.0,180.0,221.0,211.0,0.05156665510463637,0.06385994318934406,2.808186393187492e-05,3.511985667873599e-05,201.0,182.0,225.0,210.0
71,71,71,71,71,71,71,71,71,0637,0.014004444076999913,0.7465121842353358,113,158254,109.84646728296879,154166.97671332178,542,704438,538.8464672829688,700350.9767133219,118,166266,111.1498377987154,156328.30718630028,547,712450,540.1498377987153,702512.3071863004,0.3157925911359222,112.0,0.04244655023885974,0.04465734003406168,2.8127645728251726e-05,2.946680350743225e-05,272.0,273.0,253.0,257.0,0.039284688307957484,0.043721654043299724,2.577196265470489e-05,2.8746083763084145e-05,255.0,270.0,246.0,250.0
72,72,72,72,72,72,72,72,72,0609,0.3467503722885001,3.5630879389632506,39,77639,37.017168305709355,73928.21508927939,387,694271,385.01716830570916,690560.2150892796,46,98857,39.217479493651226,80349.98916988274,394,715489,387.2174794936511,696981.9891698828,0.3432208937075387,90.0,0.25443786982248523,0.2809789003244965,0.00011517790081576732,0.00012635170664624686,24.0,22.0,49.0,46.0,0.18620037807183365,0.25176514054078697,7.321298390920284e-05,0.00010795677700629564,33.0,24.0,74.0,57.0
73,73,73,73,73,73,73,73,73,0646,0.018318706840499816,0.9243272041874948,70,137383,64.96006465089346,126746.11830845881,372,702554,366.96006465089346,691917.1183084587,83,171289,69.10193523693853,137340.09238000802,385,736460,371.10193523693846,702511.092380008,0.2694345011195769,151.0,0.07591836734693877,0.08696127662119234,3.722320116093633e-05,4.307097867763883e-05,140.0,128.0,193.0,173.0,0.055886195383945424,0.07771642216310115,2.510095330258058e-05,3.724418846422857e-05,186.0,136.0,253.0,199.0
74,74,74,74,74,74,74,74,74,0801,0.05233387316700014,2.6381478032918504,131,199953,129.72824504812792,198209.3880210653,579,716321,577.7282450481283,714577.3880210652,136,208038,130.7521700602803,199871.8085746882,584,724406,578.7521700602806,716239.8085746879,0.09449188108416824,398.0,0.03373929258201736,0.034328475294897416,1.7916444739591948e-05,1.8188665163804807e-05,314.0,322.0,342.0,352.0,0.03157439446366782,0.03385281761957865,1.6737735431513698e-05,1.7928971252471256e-05,298.0,313.0,322.0,344.0
75,75,75,75,75,75,75,75,75,0807,0.09585160935400047,2.9544826568848856,77,118484,75.07987859025239,113863.06453681747,491,714654,489.0798785902524,710033.0645368174,85,132881,77.652732676382,118512.61938997544,499,729051,491.652732676382,714682.6193899753,0.1379896087241609,345.0,0.0828132906054984,0.0867626228610646,5.0906872176975624e-05,5.476622881417563e-05,128.0,130.0,141.0,135.0,0.06906574394463667,0.08153516796635861,4.128878798147091e-05,5.088432599315312e-05,138.0,130.0,153.0,137.0
76,76,76,76,76,76,76,76,76,0803,13.395471860579553,22.11807214234731,56,68918,55.643757669950226,68424.26107227503,549,716550,548.6437576699503,716056.2610722749,58,73435,55.9046109336815,69009.80284769821,551,721067,548.9046109336815,716641.802847698,0.3440910209799991,89.0,0.17506377551020408,0.17719747991586818,0.00015086245434451154,0.0001529420525602116,48.0,50.0,36.0,38.0,0.16379310344827586,0.17563118042605602,0.0001337117035300629,0.00015048061736273695,45.0,47.0,33.0,36.0
77,77,77,77,77,77,77,77,77,0804,10.318305224358005,18.810270207313717,81,126659,78.93336997728427,122242.51288270405,507,725227,504.93336997728414,720810.512882704,90,144621,81.87034055988423,128023.8648982658,516,743189,507.8703405598842,726591.8648982656,0.3664613407419803,71.0,0.0772748056698674,0.08104249135468541,4.520660102127119e-05,4.8236587306614505e-05,136.0,139.0,158.0,157.0,0.0637037037037037,0.07577041345024277,3.553338264140312e-05,4.433111587598852e-05,155.0,142.0,174.0,164.0
78,78,78,78,78,78,78,78,78,0805,1.9583377762524965,8.13554537775854,36,56323,35.98990474045178,56302.94058862867,439,719205,438.98990474045183,719184.9405886286,37,57849,36.253739140124345,56705.551882529006,440,720731,439.25373914012437,719587.551882529,0.3718126161656561,68.0,0.3387345679012346,0.3389168324413444,0.00022671546187934637,0.0002268707095655377,10.0,11.0,16.0,16.0,0.3214024835646457,0.3342026245026153,0.0002153681563667021,0.0002237857759230896,8.0,11.0,12.0,15.0
79,79,79,79,79,79,79,79,79,0806,0.13149336625399954,3.841121807264562,98,161406,93.649887286339,152543.52314723766,460,708485,455.6498872863392,699622.5231472376,109,185556,97.29109016920671,160859.04844111527,471,732635,459.2910901692068,707938.0484411152,0.1119947200853009,384.0,0.04789670970428988,0.05195373192888565,2.7195140701654205e-05,3.006604042953384e-05,242.0,240.0,263.0,252.0,0.03964312768285498,0.04852235612868181,2.12783358030382e-05,2.7359254774893274e-05,253.0,241.0,280.0,262.0
80,80,80,80,80,80,80,80,80,0802,2.0877135476589923,10.804407924066991,90,142176,86.97817390221226,137014.41893444787,507,728754,503.97817390221235,723592.4189344478,94,148545,88.12735321871327,138589.36051632458,511,735123,505.1273532187134,725167.3605163245,0.22473919864625205,208.0,0.06259259259259259,0.06661793365382933,3.6051917487211026e-05,3.8544415264854684e-05,186.0,183.0,202.0,200.0,0.05783159800814849,0.0650398353112734,3.331531582221866e-05,3.775534705753605e-05,176.0,178.0,184.0,195.0
81,81,81,81,81,81,81,81,81,0903,0.13850769059700005,2.9852354747497816,102,148058,98.71194184299429,143241.1535064663,524,707275,520.7119418429943,702458.1535064664,113,162907,102.4447851086058,148248.48477482115,535,722124,524.4447851086059,707465.4847748211,0.1953109373905122,266.0,0.050365244136870435,0.05343897839696645,3.226447110219306e-05,3.423614352828931e-05,237.0,236.0,230.0,227.0,0.04189834756049808,0.04997123234039092,2.721023465516036e-05,3.219027822141363e-05,242.0,238.0,232.0,228.0
82,82,82,82,82,82,82,82,82,0904,0.15110829803299994,2.4660317769090256,70,108531,69.53954298157667,107755.66320667851,516,714624,515.5395429815768,713848.6632066785,71,108531,69.82645883889218,107755.66320667851,517,714624,515.8264588388922,713848.6632066785,0.31224884526450003,116.0,0.1053061224489796,0.10661009194878768,6.066944028302864e-05,6.147887930122398e-05,102.0,105.0,117.0,123.0,0.10255901606824044,0.10579461910550604,6.066944028302864e-05,6.147887930122398e-05,83.0,100.0,96.0,116.0
83,83,83,83,83,83,83,83,83,0902,0.5886851810170012,4.228067863216912,85,127879,84.0103367942617,126414.45571111586,496,716677,495.0103367942617,715212.4557111156,86,127879,84.50714918747396,126414.45571111586,497,716677,495.5071491874739,715212.4557111156,0.4138177058158455,46.0,0.06865051903114187,0.07013726335468139,4.382531074091406e-05,4.475500304857117e-05,167.0,172.0,163.0,169.0,0.0671984856679286,0.06938458937716037,4.382531074091406e-05,4.475500304857117e-05,143.0,166.0,142.0,162.0
84,84,84,84,84,84,84,84,84,0901,0.19511305844949908,3.776459994930248,109,170685,107.9900186541024,168861.8810007888,535,716092,533.9900186541024,714268.8810007888,111,174720,108.66391175929714,170231.17941366063,537,720127,534.6639117592972,715638.1794136604,0.17192000842370406,300.0,0.04502987963976096,0.045789500592807016,2.457978665184751e-05,2.5049466685084586e-05,265.0,267.0,285.0,290.0,0.04358412466520575,0.04528039445049342,2.3589777919920433e-05,2.469535570682293e-05,235.0,257.0,258.0,280.0
85,85,85,85,85,85,85,85,85,0905,0.3590905042145006,4.422782807943215,133,202627,132.16417414729307,201307.41669838075,504,712433,503.164174147293,711113.4166983806,136,208762,133.10398974787034,203229.64855792886,507,718568,504.1039897478704,713035.6485579289,0.2306867015228605,197.0,0.02849228333992877,0.02880595104049638,1.7351994398361292e-05,1.7547664449839452e-05,343.0,349.0,349.0,355.0,0.0274113321799308,0.02845365017075781,1.6487885966614546e-05,1.7263828413468192e-05,324.0,344.0,330.0,348.0
86,86,86,86,86,86,86,86,86,1000,0.6702232274054992,4.141637403851255,61,113451,60.99999895234066,113450.99819363908,574,897934,573.9999989523408,897933.9981936391,61,113451,60.99999895234066,113450.99819363908,574,897934,573.9999989523408,897933.9981936391,0.4910041812064225,16.0,0.15425960763235688,0.15425961264954224,6.976341951237291e-05,6.976342159356994e-05,57.0,63.0,93.0,98.0,0.15425960763235688,0.15425961264954224,6.976341951237291e-05,6.976342159356994e-05,48.0,57.0,77.0,90.0
87,87,87,87,87,87,87,87,87,1198,0.0183809619885002,0.6840413882304791,62,88264,61.99831528029078,88262.70332941455,450,601723,449.9983152802907,601721.7033294146,62,88264,61.99831528029078,88262.70332941455,450,601723,449.9983152802907,601721.7033294146,0.4936434075981209,15.0,0.11706555671175856,0.11707148069569265,7.723771226468745e-05,7.723981523873104e-05,89.0,98.0,81.0,87.0,0.11706555671175856,0.11707148069569265,7.723771226468745e-05,7.723981523873104e-05,65.0,87.0,68.0,81.0
88,88,88,88,88,88,88,88,88,1208,0.5739544524854994,4.140824053225171,22,68640,21.37279071304674,61633.6758293399,416,715590,415.3727907130466,708583.6758293399,23,74376,21.782792101323352,63985.44379249455,417,721326,415.78279210132325,710935.4437924945,0.4206430701290724,43.0,0.8595041322314051,0.9093175606438668,0.00015188319110958972,0.0001865327115077012,3.0,3.0,35.0,28.0,0.7882797731568998,0.876272975821707,0.0001303965048144306,0.00017364720349721916,2.0,3.0,35.0,27.0
89,89,89,89,89,89,89,89,89,1225,0.7909778408725014,5.641260563411655,84,185589,81.14279601690251,178241.9719314304,319,694575,316.1427960169025,687227.9719314305,97,204471,85.49555783682148,184575.5581010964,332,713457,320.49555783682143,693561.5581010968,0.3123358686567722,115.0,0.04520975056689342,0.048015709754971436,2.016576418071647e-05,2.1631212893249318e-05,263.0,255.0,319.0,316.0,0.035285365075991074,0.043846498164337375,1.706492411483253e-05,2.0358071392644547e-05,282.0,269.0,317.0,318.0
